date,open,high,low,close,volume
2024-06-10,43750,47200,43300,46450,994892
2024-06-11,46400,46400,43300,43750,763652
2024-06-12,43750,44350,41650,44050,588482
2024-06-13,45800,45800,43150,43900,1208697
2024-06-14,43800,44500,42300,43500,692561
2024-06-17,43500,45950,42900,45700,866448
2024-06-18,45550,49700,45450,49700,1095432
2024-06-19,49800,53000,48350,51600,1156454
2024-06-20,50500,52800,50000,51900,566152
2024-06-21,50000,51600,48950,51200,600416
2024-06-24,50800,53700,49800,53600,771712
2024-06-25,51700,54000,51600,52400,419807
2024-06-26,53600,55400,52300,54500,817418
2024-06-27,54000,59800,53300,59100,1324663
2024-06-28,59500,64300,59400,63800,1544307
2024-07-01,62900,64800,57000,57700,1553404
2024-07-02,57000,61000,55800,60700,1475442
2024-07-03,63000,67900,61800,67300,1503569
2024-07-04,68200,69500,62900,66800,1513433
2024-07-05,66800,68500,64500,65500,698028
2024-07-08,65500,69100,65400,67200,644431
2024-07-09,68000,68700,65700,68400,642473
2024-07-10,67700,68600,66800,67300,486889
2024-07-11,67800,70800,67200,68700,874088
2024-07-12,65700,67200,62500,65700,1221820
2024-07-15,65800,66500,62300,63600,792422
2024-07-16,63000,63400,60600,61800,1013713
2024-07-17,62000,62000,52000,52700,3928823
2024-07-18,49550,53500,48500,53500,2777006
2024-07-19,54000,55100,51600,52500,1635073
2024-07-22,52000,52200,49550,51500,1060645
2024-07-23,53000,54500,49800,50100,1347998
2024-07-24,49500,56600,48650,54500,2676970
2024-07-25,50300,51100,47450,49250,2209455
2024-07-26,49200,52000,47500,51600,1362818
2024-07-29,52600,54200,51200,53500,1054053
2024-07-30,51200,53700,49250,53000,1198962
2024-07-31,52400,54700,50500,54500,1694115
2024-08-01,56500,56600,51400,51400,1315870
2024-08-02,48000,48450,43000,43850,3087586
2024-08-05,41450,43700,37200,39150,2515253
2024-08-06,41900,43600,40000,40650,1986449
2024-08-07,40650,44300,38850,42950,2760122
2024-08-08,40600,41300,39450,40150,1598134
2024-08-09,43400,43500,40750,41500,1705688
2024-08-12,41550,44500,41000,42800,1324561
2024-08-13,43600,43750,41050,41950,905257
2024-08-14,43700,45250,42800,43050,1374551
2024-08-16,45800,49650,45500,48900,2325148
2024-08-19,49300,49500,47050,47500,845977
2024-08-20,49350,49650,45800,46800,1465308
2024-08-21,45700,47200,44300,46600,657649
2024-08-22,46850,47050,44650,45200,583805
2024-08-23,43450,46600,43050,45900,725696
2024-08-26,46500,46750,42450,42750,900685
2024-08-27,42100,42650,40450,41900,748646
2024-08-28,41900,44300,41550,43950,977208
2024-08-29,39700,40650,38650,40000,2239747
2024-08-30,40300,41600,39650,40950,907278
2024-09-02,40850,40850,38600,38600,956768
2024-09-03,38550,38550,36500,36700,1232864
2024-09-04,33500,34550,33000,33400,2215337
2024-09-05,33700,34450,32450,33200,1099755
2024-09-06,32700,33000,30900,31700,1027687
2024-09-09,30500,33450,30000,33100,1009987
2024-09-10,33650,34950,33300,33650,1140271
2024-09-11,34050,35150,33400,34250,793045
2024-09-12,37300,38150,35750,37050,2045675
2024-09-13,36500,36800,34550,35550,797308
2024-09-19,34300,35000,32700,34700,841505
2024-09-20,36200,37450,35000,35200,1904943
2024-09-23,35200,37150,34300,36550,891832
2024-09-24,36950,37100,35750,37050,477743
2024-09-25,37900,38150,35750,35900,820690
2024-09-26,38450,40600,38400,39350,3234258
2024-09-27,38700,39500,35700,35850,1620299
2024-09-30,34950,37600,34950,37250,883021
2024-10-02,35950,37500,35450,36500,612168
2024-10-04,37150,38300,37150,37700,565063
2024-10-07,38050,40850,37200,40300,958715
2024-10-08,39200,39800,38400,39200,399919
