date,open,high,low,close,volume
2024-06-10,76100,76600,75600,75700,14598755
2024-06-11,75900,76000,75100,75200,16971175
2024-06-12,75300,77100,75200,76500,19246725
2024-06-13,78400,79000,77800,78600,33763804
2024-06-14,79700,80500,79000,79600,22926612
2024-06-17,79200,79500,78000,78100,16123051
2024-06-18,78700,80200,78600,79800,18207598
2024-06-19,81100,82500,80500,81200,24168863
2024-06-20,81500,82200,81200,81600,20288913
2024-06-21,80700,80800,80000,80000,17907523
2024-06-24,79700,80900,79500,80600,15454227
2024-06-25,80600,81800,80100,80800,19088458
2024-06-26,80100,81400,79900,81300,17783242
2024-06-27,81300,81600,80500,81600,11739720
2024-06-28,81900,81900,80800,81500,9455929
2024-07-01,81500,82100,81300,81800,11317202
2024-07-02,82500,82600,81500,81800,14471904
2024-07-03,82300,82300,81000,81800,11440328
2024-07-04,82900,84700,82400,84600,43857229
2024-07-05,85600,87100,85200,87100,45791193
2024-07-08,87900,88600,86900,87400,24035809
2024-07-09,87800,88200,86900,87800,21336201
2024-07-10,87600,88000,87100,87800,17813847
2024-07-11,88500,88800,86700,87600,24677608
2024-07-12,85900,86100,84100,84400,26344386
2024-07-15,84700,87300,84100,86700,25193080
2024-07-16,86900,88000,86700,87700,16166688
2024-07-17,87100,88000,86400,86700,18186490
2024-07-18,83800,86900,83800,86900,24721790
2024-07-19,85600,86100,84100,84400,18569122
2024-07-22,84400,84900,82600,83000,18987560
2024-07-23,84200,84700,83400,83900,15766389
2024-07-24,82900,83300,81900,82000,16939083
2024-07-25,80400,81000,80100,80400,20323811
2024-07-26,80700,81300,80400,80900,14508334
2024-07-29,81600,82000,81100,81200,12797136
2024-07-30,80400,81000,80000,81000,13169636
2024-07-31,81200,83900,80900,83900,20744323
2024-08-01,86000,86100,83100,83100,20900338
2024-08-02,81000,81400,79500,79600,25800275
2024-08-05,76700,76900,70200,71400,54608790
2024-08-06,74900,75300,72300,72500,47295226
2024-08-07,73000,76000,72800,74700,32710428
2024-08-08,73200,73900,72500,73400,28414729
2024-08-09,75700,75800,74200,74700,16388222
2024-08-12,75200,75900,74800,75500,9839259
2024-08-13,76500,76600,75500,76100,10716261
2024-08-14,77400,77800,77000,77200,13246168
2024-08-16,79400,80200,78700,80200,22061478
2024-08-19,80100,80100,78000,78300,14146565
2024-08-20,79500,79800,78700,78900,10683836
2024-08-21,77900,78600,77800,78300,7805598
2024-08-22,78700,78900,77800,78300,8149101
2024-08-23,77700,78400,77500,77700,9420306
2024-08-26,78100,78200,76000,76100,15655938
2024-08-27,75700,76500,75600,75800,11130145
2024-08-28,75800,76400,75400,76400,9794514
2024-08-29,73600,74700,73500,74000,16884479
2024-08-30,74400,75000,74100,74300,16358520
2024-09-02,74500,74700,73500,74400,12641376
2024-09-03,74100,74300,72500,72500,16314599
2024-09-04,69800,71100,69800,70000,27366563
2024-09-05,70100,71200,69000,69000,25686769
2024-09-06,69100,69700,68000,68900,19022299
2024-09-09,66900,68200,66600,67500,23263298
2024-09-10,67000,67300,66000,66200,30651376
2024-09-11,65100,65500,64200,64900,35809707
2024-09-12,66000,66600,65200,66300,35884106
2024-09-13,65000,65500,64300,64400,25045135
2024-09-19,64000,64400,62200,63100,49402713
2024-09-20,63800,64700,63000,63000,32746056
2024-09-23,62300,63500,62200,62600,28542376
2024-09-24,62800,63400,62400,63200,26957500
2024-09-25,63800,64200,62200,62200,28652438
2024-09-26,63900,64900,63700,64700,37566015
2024-09-27,64700,65400,64200,64200,28433030
2024-09-30,64200,64300,61500,61500,32694163
2024-10-02,60500,61900,59900,61300,28473536
2024-10-04,61000,61700,60500,60600,24247578
2024-10-07,60200,61900,59500,61000,35066533
2024-10-08,60000,61000,59900,60300,27411786
2024-10-10,60100,60200,58900,58900,45262214
2024-10-11,59100,60100,59000,59300,29623969
2024-10-14,59500,61200,59400,60800,20886249
2024-10-15,61100,61400,60100,61000,22715239
2024-10-16,59400,60000,59200,59500,23303268
2024-10-17,59400,60100,59100,59700,23372873
2024-10-18,59900,60100,59100,59200,14420260
2024-10-21,59000,59600,58500,59000,18514905
2024-10-22,58800,58900,57700,57700,27582527
2024-10-23,57500,60000,57100,59100,27300780
2024-10-24,58200,58500,56600,56600,31499922
