date,symbol,name,open,high,low,close,volume,source
2025-12-01,MSFT,Microsoft,488.44000244140625,489.8599853515625,484.6499938964844,486.739990234375,23964000,Yahoo Finance MSFT
2025-12-02,MSFT,Microsoft,486.7200012207031,493.5,486.32000732421875,490.0,19562700,Yahoo Finance MSFT
2025-12-03,MSFT,Microsoft,476.32000732421875,484.239990234375,475.20001220703125,477.7300109863281,34615100,Yahoo Finance MSFT
2025-12-04,MSFT,Microsoft,479.760009765625,481.32000732421875,476.489990234375,480.8399963378906,22318200,Yahoo Finance MSFT
2025-12-05,MSFT,Microsoft,482.5199890136719,483.3999938964844,478.8800048828125,483.1600036621094,22608700,Yahoo Finance MSFT
2025-12-08,MSFT,Microsoft,484.8900146484375,492.29998779296875,484.3800048828125,491.0199890136719,21965900,Yahoo Finance MSFT
2025-12-09,MSFT,Microsoft,489.1000061035156,492.1199951171875,488.5,492.0199890136719,14696100,Yahoo Finance MSFT
2025-12-10,MSFT,Microsoft,484.0299987792969,484.25,475.0799865722656,478.55999755859375,35756200,Yahoo Finance MSFT
2025-12-11,MSFT,Microsoft,476.6300048828125,486.0299987792969,475.8599853515625,483.4700012207031,24669200,Yahoo Finance MSFT
2025-12-12,MSFT,Microsoft,479.82000732421875,482.45001220703125,476.3399963378906,478.5299987792969,21248100,Yahoo Finance MSFT
2025-12-15,MSFT,Microsoft,480.1000061035156,480.7200012207031,472.5199890136719,474.82000732421875,23727700,Yahoo Finance MSFT
2025-12-16,MSFT,Microsoft,471.9100036621094,477.8900146484375,470.8800048828125,476.3900146484375,20705600,Yahoo Finance MSFT
2025-12-17,MSFT,Microsoft,476.9100036621094,480.0,475.0,476.1199951171875,24527200,Yahoo Finance MSFT
2025-12-18,MSFT,Microsoft,478.19000244140625,489.6000061035156,477.8900146484375,483.9800109863281,28573500,Yahoo Finance MSFT
2025-12-19,MSFT,Microsoft,487.3599853515625,487.8500061035156,482.489990234375,485.9200134277344,70836100,Yahoo Finance MSFT
2025-12-22,MSFT,Microsoft,486.1199951171875,488.7300109863281,482.69000244140625,484.9200134277344,16963000,Yahoo Finance MSFT
